i,w,iq,w-w_hat 
1,99.7995376586914,0.029996231198310852,-0.20046234130859375
1,99.78434753417969,0.06285799294710159,-0.2156524658203125
1,99.7873306274414,0.10193943977355957,-0.21266937255859375
1,99.81190490722656,0.13964775204658508,-0.1880950927734375
1,99.85733795166016,0.16699108481407166,-0.14266204833984375
1,99.91786193847656,0.17528121173381805,-0.0821380615234375
1,99.98295593261719,0.1582936942577362,-0.0170440673828125
1,100.03865051269531,0.11420857906341553,0.0386505126953125
1,100.06993103027344,0.047032810747623444,0.0699310302734375
1,100.06407928466797,0.0,0.06407928466796875
1,100.0322265625,0.0,0.0322265625
1,100.00037384033203,0.0,0.00037384033203125
1,99.96854400634766,0.0,-0.03145599365234375
1,99.93673706054688,0.0,-0.063262939453125
1,99.9049301147461,0.0,-0.09506988525390625
1,99.87313842773438,0.0,-0.126861572265625
1,99.84134674072266,0.0022631024476140738,-0.15865325927734375
1,99.81082916259766,0.017796849831938744,-0.18917083740234375
1,99.78889465332031,0.04599449783563614,-0.2111053466796875
1,99.78254699707031,0.08323755860328674,-0.2174530029296875
1,99.79679870605469,0.12300129234790802,-0.2032012939453125
1,99.83301544189453,0.1566944122314453,-0.16698455810546875
1,99.88789367675781,0.17518474161624908,-0.1121063232421875
1,99.95294189453125,0.1707160770893097,-0.04705810546875
1,100.01554107666016,0.1391269862651825,0.01554107666015625
1,100.06063842773438,0.08152861148118973,0.060638427734375
1,100.07386779785156,0.0053000301122665405,0.0738677978515625
1,100.0449447631836,0.0,0.04494476318359375
1,100.01309204101562,0.0,0.013092041015625
1,99.98126220703125,0.0,-0.01873779296875
1,99.94943237304688,0.0,-0.050567626953125
1,99.9176254272461,0.0,-0.08237457275390625
1,99.88581848144531,0.0,-0.1141815185546875
1,99.8540267944336,0.0,-0.14597320556640625
1,99.82223510742188,0.010226277634501457,-0.177764892578125
1,99.7961196899414,0.03369668126106262,-0.20388031005859375
1,99.78297424316406,0.06797029078006744,-0.2170257568359375
1,99.78878784179688,0.10760685801506042,-0.211212158203125
1,99.8165054321289,0.14468908309936523,-0.18349456787109375
1,99.86470031738281,0.17009885609149933,-0.1352996826171875
1,99.92691040039062,0.1753111630678177,-0.073089599609375
1,99.99200439453125,0.15455345809459686,-0.00799560546875
1,100.04560852050781,0.1067107692360878,0.0456085205078125
1,100.07273864746094,0.03666084259748459,0.0727386474609375
1,100.06114959716797,0.0,0.06114959716796875
1,100.029296875,0.0,0.029296875
1,99.99746704101562,0.0,-0.002532958984375
1,99.96563720703125,0.0,-0.03436279296875
1,99.93383026123047,0.0,-0.06616973876953125
1,99.90202331542969,0.0,-0.0979766845703125
1,99.87023162841797,0.0,-0.12976837158203125
1,99.83843994140625,0.0034742688294500113,-0.16156005859375
1,99.80859375,0.020215148106217384,-0.19140625
1,99.78800201416016,0.04933614656329155,-0.21199798583984375
1,99.78350830078125,0.08693994581699371,-0.21649169921875
1,99.7997817993164,0.1262909322977066,-0.20021820068359375
1,99.83785247802734,0.1587298959493637,-0.16214752197265625
1,99.89380645751953,0.1751982867717743,-0.10619354248046875
1,99.95885467529297,0.1682659536600113,-0.04114532470703125
1,100.02003479003906,0.13422173261642456,0.0200347900390625
1,100.06243896484375,0.07476724684238434,0.06243896484375
1,100.0719223022461,0.0,0.07192230224609375
1,100.04006958007812,0.0,0.040069580078125
1,100.00821685791016,0.0,0.00821685791015625
1,99.97638702392578,0.0,-0.02361297607421875
1,99.9445571899414,0.0,-0.05544281005859375
1,99.91275024414062,0.0,-0.087249755859375
1,99.88094329833984,0.0,-0.11905670166015625
1,99.84915161132812,0.0,-0.150848388671875
1,99.8173599243164,0.01225760392844677,-0.18264007568359375
1,99.79236602783203,0.03775254637002945,-0.20763397216796875
1,99.78146362304688,0.0735766589641571,-0.218536376953125
1,99.79035186767578,0.11382414400577545,-0.20964813232421875
1,99.8215103149414,0.15023395419120789,-0.17848968505859375
1,99.87281036376953,0.1735396534204483,-0.12718963623046875
1,99.93698120117188,0.17536097764968872,-0.063018798828125
1,100.00214385986328,0.15040670335292816,0.00214385986328125
1,100.05345153808594,0.0983530730009079,0.0534515380859375
1,100.07595825195312,0.02506309002637863,0.075958251953125
1,100.05796813964844,0.0,0.0579681396484375
1,100.02611541748047,0.0,0.02611541748046875
1,99.9942855834961,0.0,-0.00571441650390625
1,99.96245574951172,0.0,-0.03754425048828125
1,99.93064880371094,0.0,-0.0693511962890625
1,99.89884185791016,0.0,-0.10115814208984375
1,99.86705017089844,0.0,-0.1329498291015625
1,99.83525848388672,0.004799875896424055,-0.16474151611328125
1,99.80614471435547,0.02286195196211338,-0.19385528564453125
1,99.7870101928711,0.05299457907676697,-0.21298980712890625
1,99.7845458984375,0.09099943935871124,-0.2154541015625
1,99.80308532714844,0.12990446388721466,-0.1969146728515625
1,99.8431167602539,0.16095516085624695,-0.15688323974609375
1,99.90035247802734,0.17522238194942474,-0.09964752197265625
1,99.96540069580078,0.16556254029273987,-0.03459930419921875
1,100.02509307861328,0.12879976630210876,0.02509307861328125
1,100.064453125,0.06725597381591797,0.064453125
1,100.06978607177734,0.0,0.06978607177734375
1,100.03793334960938,0.0,0.037933349609375
1,100.0060806274414,0.0,0.00608062744140625
1,99.97425079345703,0.0,-0.02574920654296875
1,99.94242095947266,0.0,-0.05757904052734375
1,99.91061401367188,0.0,-0.089385986328125
1,99.8788070678711,0.0,-0.12119293212890625
1,99.84701538085938,0.0,-0.152984619140625
1,99.81522369384766,0.013147696852684021,-0.18477630615234375
1,99.79071807861328,0.03952977806329727,-0.20928192138671875
1,99.78079223632812,0.07603463530540466,-0.219207763671875
1,99.79108428955078,0.11658518761396408,-0.20891571044921875
1,99.82376098632812,0.1526806652545929,-0.176239013671875
1,99.87641143798828,0.17504045367240906,-0.12358856201171875
1,99.94139099121094,0.1753564476966858,-0.0586090087890625
1,100.00655364990234,0.14856475591659546,0.00655364990234375
1,100.05684661865234,0.0946798175573349,0.05684661865234375
1,100.07733154296875,0.019987426698207855,0.07733154296875
1,100.05653381347656,0.0,0.0565338134765625
1,100.0246810913086,0.0,0.02468109130859375
1,99.99285125732422,0.0,-0.00714874267578125
1,99.96102142333984,0.0,-0.03897857666015625
1,99.92921447753906,0.0,-0.0707855224609375
1,99.89740753173828,0.0,-0.10259246826171875
1,99.86561584472656,0.0,-0.1343841552734375
1,99.83382415771484,0.005397510249167681,-0.16617584228515625
1,99.80503845214844,0.024055222049355507,-0.1949615478515625
1,99.78656005859375,0.05464483052492142,-0.21343994140625
1,99.78500366210938,0.09283175319433212,-0.214996337890625
1,99.80455017089844,0.1315399408340454,-0.1954498291015625
1,99.84552764892578,0.16197460889816284,-0.15447235107421875
1,99.90328979492188,0.1752023696899414,-0.096710205078125
1,99.96833801269531,0.16431865096092224,-0.0316619873046875
1,100.02735900878906,0.12633606791496277,0.0273590087890625
1,100.06537628173828,0.06385627388954163,0.06537628173828125
1,100.06881713867188,0.0,0.068817138671875
1,100.0369644165039,0.0,0.03696441650390625
1,100.00511169433594,0.0,0.0051116943359375
1,99.97328186035156,0.0,-0.0267181396484375
1,99.94145202636719,0.0,-0.0585479736328125
1,99.9096450805664,0.0,-0.09035491943359375
1,99.87783813476562,0.0,-0.122161865234375
1,99.8460464477539,0.00030489443452097476,-0.15395355224609375
1,99.81442260742188,0.013855299912393093,-0.185577392578125
1,99.79031372070312,0.04056880995631218,-0.209686279296875
1,99.78096771240234,0.07723868638277054,-0.21903228759765625
1,99.79190063476562,0.11771225184202194,-0.208099365234375
1,99.8252182006836,0.1534637212753296,-0.17478179931640625
1,99.8782730102539,0.17521388828754425,-0.12172698974609375
1,99.94332122802734,0.1747538298368454,-0.05667877197265625
1,100.00814819335938,0.14715991914272308,0.008148193359375
1,100.05770111083984,0.09261506050825119,0.05770111083984375
1,100.07703399658203,0.01757355034351349,0.07703399658203125
1,100.05490112304688,0.0,0.054901123046875
1,100.0230484008789,0.0,0.02304840087890625
1,99.99121856689453,0.0,-0.00878143310546875
1,99.95938873291016,0.0,-0.04061126708984375
1,99.92758178710938,0.0,-0.072418212890625
1,99.8957748413086,0.0,-0.10422515869140625
1,99.86398315429688,0.0,-0.136016845703125
1,99.83219146728516,0.006077794823795557,-0.16780853271484375
1,99.80377960205078,0.02541353553533554,-0.19622039794921875
1,99.78606414794922,0.05652308464050293,-0.21393585205078125
1,99.78553771972656,0.09491043537855148,-0.2144622802734375
1,99.80623626708984,0.1333891898393631,-0.19376373291015625
1,99.84822082519531,0.16311520338058472,-0.1517791748046875
1,99.90658569335938,0.1752171516418457,-0.093414306640625
1,99.97161102294922,0.1629284769296646,-0.02838897705078125
1,100.02986907958984,0.12355495244264603,0.02986907958984375
1,100.06632995605469,0.060038648545742035,0.0663299560546875
1,100.06766510009766,0.0,0.06766510009765625
1,100.03581237792969,0.0,0.0358123779296875
1,100.00395965576172,0.0,0.00395965576171875
1,99.97212982177734,0.0,-0.02787017822265625
1,99.94029998779297,0.0,-0.05970001220703125
1,99.90849304199219,0.0,-0.0915069580078125
1,99.8766860961914,0.0,-0.12331390380859375
1,99.84489440917969,0.0007849073153920472,-0.1551055908203125
1,99.81353759765625,0.014813733287155628,-0.18646240234375
1,99.78995513916016,0.041892796754837036,-0.21004486083984375
1,99.7813491821289,0.07870761305093765,-0.21865081787109375
1,99.79310607910156,0.11898548901081085,-0.2068939208984375
1,99.82709503173828,0.15423062443733215,-0.17290496826171875
1,99.88055419921875,0.1751963347196579,-0.11944580078125
1,99.94560241699219,0.17378577589988708,-0.0543975830078125
1,100.0098876953125,0.14524461328983307,0.0098876953125
1,100.05836486816406,0.08998146653175354,0.0583648681640625
1,100.07624816894531,0.014672137796878815,0.0762481689453125
1,100.05250549316406,0.0,0.0525054931640625
1,100.0206527709961,0.0,0.02065277099609375
1,99.98882293701172,0.0,-0.01117706298828125
1,99.95699310302734,0.0,-0.04300689697265625
1,99.92518615722656,0.0,-0.0748138427734375
1,99.89337921142578,0.0,-0.10662078857421875
1,99.86158752441406,0.0,-0.1384124755859375
1,99.82979583740234,0.007075977046042681,-0.17020416259765625
1,99.80194091796875,0.027406562119722366,-0.19805908203125
1,99.78532409667969,0.059275612235069275,-0.2146759033203125
1,99.78631591796875,0.0979621559381485,-0.21368408203125
1,99.80870056152344,0.1361064910888672,-0.1912994384765625
1,99.8521728515625,0.16479676961898804,-0.1478271484375
1,99.91148376464844,0.17524635791778564,-0.0885162353515625
1,99.97657775878906,0.16091641783714294,-0.0234222412109375
1,100.03369140625,0.11948034167289734,0.03369140625
1,100.06790924072266,0.05435316264629364,0.06790924072265625
1,100.06610870361328,0.0,0.06610870361328125
1,100.03425598144531,0.0,0.0342559814453125
1,100.00240325927734,0.0,0.00240325927734375
1,99.97057342529297,0.0,-0.02942657470703125
1,99.9387435913086,0.0,-0.06125640869140625
1,99.90693664550781,0.0,-0.0930633544921875
1,99.87512969970703,0.0,-0.12487030029296875
1,99.84333801269531,0.0014334105653688312,-0.1566619873046875
1,99.81236267089844,0.01614023558795452,-0.1876373291015625
1,99.78952026367188,0.04370442032814026,-0.210479736328125
1,99.78190612792969,0.08069443702697754,-0.2180938720703125
1,99.79473876953125,0.12073373794555664,-0.20526123046875
1,99.8297119140625,0.15529268980026245,-0.1702880859375
1,99.88378143310547,0.1751643717288971,-0.11621856689453125
1,99.9488296508789,0.17240913212299347,-0.05117034912109375
1,100.0123062133789,0.14252817630767822,0.01230621337890625
1,100.05929565429688,0.08626626431941986,0.059295654296875
1,100.07511901855469,0.01058150827884674,0.0751190185546875
1,100.04911804199219,0.0,0.0491180419921875
1,100.01726531982422,0.0,0.01726531982421875
1,99.98543548583984,0.0,-0.01456451416015625
1,99.95360565185547,0.0,-0.04639434814453125
1,99.92179870605469,0.0,-0.0782012939453125
1,99.8899917602539,0.0,-0.11000823974609375
1,99.85820007324219,0.0,-0.1417999267578125
1,99.82640838623047,0.008487420156598091,-0.17359161376953125
1,99.79933166503906,0.030224760994315147,-0.2006683349609375
1,99.78427124023438,0.06317160278558731,-0.215728759765625
1,99.78742218017578,0.10228383541107178,-0.21257781982421875
1,99.81220245361328,0.13995279371738434,-0.18779754638671875
1,99.8577651977539,0.16717134416103363,-0.14223480224609375
1,99.9183578491211,0.1752830594778061,-0.08164215087890625
1,99.98345184326172,0.15808892250061035,-0.01654815673828125
1,100.03900909423828,0.11379799991846085,0.03900909423828125
1,100.07005310058594,0.046474240720272064,0.0700531005859375
1,100.06389617919922,0.0,0.06389617919921875
1,100.03204345703125,0.0,0.03204345703125
1,100.00019073486328,0.0,0.00019073486328125
1,99.9683609008789,0.0,-0.03163909912109375
1,99.93655395507812,0.0,-0.063446044921875
1,99.90474700927734,0.0,-0.09525299072265625
1,99.87295532226562,0.0,-0.127044677734375
1,99.8411636352539,0.0023394012823700905,-0.15883636474609375
1,99.81068420410156,0.017949193716049194,-0.1893157958984375
1,99.78883361816406,0.04620674252510071,-0.2111663818359375
1,99.78260803222656,0.0834745317697525,-0.2173919677734375
1,99.7969970703125,0.12321203947067261,-0.2030029296875
1,99.8333511352539,0.15682169795036316,-0.16664886474609375
1,99.88829803466797,0.17517176270484924,-0.11170196533203125
1,99.9533462524414,0.17053461074829102,-0.04665374755859375
1,100.01580810546875,0.13877785205841064,0.01580810546875
1,100.06070709228516,0.08106943219900131,0.06070709228515625
1,100.07366180419922,0.004813872277736664,0.07366180419921875
1,100.04447174072266,0.0,0.04447174072265625
1,100.01261901855469,0.0,0.0126190185546875
1,99.98078918457031,0.0,-0.0192108154296875
1,99.94895935058594,0.0,-0.0510406494140625
1,99.91715240478516,0.0,-0.08284759521484375
1,99.88534545898438,0.0,-0.114654541015625
1,99.85355377197266,0.0,-0.14644622802734375
1,99.82176208496094,0.010423379018902779,-0.1782379150390625
1,99.7957534790039,0.03409022092819214,-0.20424652099609375
1,99.78282928466797,0.0685151070356369,-0.21717071533203125
1,99.78894805908203,0.1082102507352829,-0.21105194091796875
1,99.81700134277344,0.1452237069606781,-0.1829986572265625
1,99.86553192138672,0.17042483389377594,-0.13446807861328125
1,99.92794799804688,0.17528942227363586,-0.072052001953125
1,99.9930419921875,0.15409938991069794,-0.0069580078125
1,100.04637145996094,0.1058259978890419,0.0463714599609375
1,100.07302856445312,0.03546103090047836,0.073028564453125
1,100.06078338623047,0.0,0.06078338623046875
1,100.0289306640625,0.0,0.0289306640625
1,99.99710083007812,0.0,-0.002899169921875
1,99.96527099609375,0.0,-0.03472900390625
1,99.93346405029297,0.0,-0.06653594970703125
1,99.90165710449219,0.0,-0.0983428955078125
1,99.86986541748047,0.0,-0.13013458251953125
1,99.83807373046875,0.0036268613766878843,-0.16192626953125
1,99.80831146240234,0.02051982283592224,-0.19168853759765625
1,99.78788757324219,0.04975741729140282,-0.2121124267578125
1,99.78361511230469,0.08740758895874023,-0.2163848876953125
1,99.80016326904297,0.12671245634555817,-0.19983673095703125
1,99.83843994140625,0.158991277217865,-0.16156005859375
1,99.89453125,0.17521408200263977,-0.10546875
1,99.95957946777344,0.16797976195812225,-0.0404205322265625
1,100.02062225341797,0.13363435864448547,0.02062225341796875
1,100.06268310546875,0.07393713295459747,0.06268310546875
1,100.07169342041016,0.0,0.07169342041015625
1,100.03984069824219,0.0,0.0398406982421875
1,100.00798797607422,0.0,0.00798797607421875
1,99.97615814208984,0.0,-0.02384185791015625
1,99.94432830810547,0.0,-0.05567169189453125
1,99.91252136230469,0.0,-0.0874786376953125
1,99.8807144165039,0.0,-0.11928558349609375
1,99.84892272949219,0.0,-0.1510772705078125
1,99.81713104248047,0.012352976948022842,-0.18286895751953125
1,99.79219055175781,0.03794298693537712,-0.2078094482421875
1,99.78138732910156,0.07383961230516434,-0.2186126708984375
1,99.79044342041016,0.11411787569522858,-0.20955657958984375
1,99.82176971435547,0.15048852562904358,-0.17823028564453125
1,99.87320709228516,0.17368532717227936,-0.12679290771484375
1,99.93744659423828,0.1753409504890442,-0.06255340576171875
1,100.0025405883789,0.15019318461418152,0.00254058837890625
1,100.0537109375,0.09797506034374237,0.0537109375
1,100.07601928710938,0.024578213691711426,0.076019287109375
1,100.0577621459961,0.0,0.05776214599609375
1,100.02590942382812,0.0,0.025909423828125
1,99.99407958984375,0.0,-0.00592041015625
1,99.96224975585938,0.0,-0.037750244140625
1,99.9304428100586,0.0,-0.06955718994140625
1,99.89863586425781,0.0,-0.1013641357421875
1,99.8668441772461,0.0,-0.13315582275390625
1,99.83505249023438,0.004885711707174778,-0.164947509765625
1,99.80598449707031,0.023033328354358673,-0.1940155029296875
1,99.78694915771484,0.0532321035861969,-0.21305084228515625
1,99.78459930419922,0.09126168489456177,-0.21540069580078125
1,99.80326843261719,0.1301436573266983,-0.1967315673828125
1,99.84343719482422,0.16111725568771362,-0.15656280517578125
1,99.90074157714844,0.1752505600452423,-0.0992584228515625
1,99.96585845947266,0.16542819142341614,-0.03414154052734375
1,100.0254898071289,0.1284750998020172,0.02548980712890625
1,100.06465148925781,0.06676722317934036,0.0646514892578125
1,100.06971740722656,0.0,0.0697174072265625
1,100.0378646850586,0.0,0.03786468505859375
1,100.00601196289062,0.0,0.006011962890625
1,99.97418212890625,0.0,-0.02581787109375
1,99.94235229492188,0.0,-0.057647705078125
1,99.9105453491211,0.0,-0.08945465087890625
1,99.87873840332031,0.0,-0.1212615966796875
1,99.8469467163086,0.0,-0.15305328369140625
1,99.81515502929688,0.01317631732672453,-0.184844970703125
1,99.7906723022461,0.03958692029118538,-0.20932769775390625
1,99.7807846069336,0.07611065357923508,-0.21921539306640625
1,99.79110717773438,0.11666418612003326,-0.208892822265625
1,99.82381439208984,0.1527499258518219,-0.17618560791015625
1,99.87646484375,0.17508746683597565,-0.12353515625
1,99.94144439697266,0.17538121342658997,-0.05855560302734375
1,100.00660705566406,0.14856727421283722,0.0066070556640625
1,100.05690002441406,0.09466008096933365,0.0569000244140625
1,100.07738494873047,0.019945435225963593,0.07738494873046875
1,100.05655670166016,0.0,0.05655670166015625
1,100.02470397949219,0.0,0.0247039794921875
1,99.99287414550781,0.0,-0.0071258544921875
1,99.96104431152344,0.0,-0.0389556884765625
1,99.92923736572266,0.0,-0.07076263427734375
1,99.89743041992188,0.0,-0.102569580078125
1,99.86563873291016,0.0,-0.13436126708984375
1,99.83384704589844,0.005387978628277779,-0.1661529541015625
1,99.8050537109375,0.02403620257973671,-0.1949462890625
1,99.78656768798828,0.054619502276182175,-0.21343231201171875
1,99.78499603271484,0.09280335903167725,-0.21500396728515625
1,99.80451202392578,0.13151493668556213,-0.19548797607421875
1,99.84542083740234,0.16196590662002563,-0.15457916259765625
1,99.90318298339844,0.17523817718029022,-0.0968170166015625
1,99.96829986572266,0.16439856588840485,-0.03170013427734375
1,100.02738952636719,0.12643148005008698,0.0273895263671875
1,100.06546783447266,0.06393855810165405,0.06546783447265625
1,100.06897735595703,0.0,0.06897735595703125
1,100.03712463378906,0.0,0.0371246337890625
1,100.0052719116211,0.0,0.00527191162109375
1,99.97344207763672,0.0,-0.02655792236328125
1,99.94161224365234,0.0,-0.05838775634765625
1,99.90980529785156,0.0,-0.0901947021484375
1,99.87799835205078,0.0,-0.12200164794921875
1,99.84620666503906,0.00023813724692445248,-0.1537933349609375
1,99.81454467773438,0.013722019270062447,-0.185455322265625
1,99.79035949707031,0.04038510471582413,-0.2096405029296875
1,99.7809066772461,0.0770365297794342,-0.21909332275390625
1,99.79174041748047,0.11753614991903305,-0.20825958251953125
1,99.82495880126953,0.15335500240325928,-0.17504119873046875
1,99.87794494628906,0.17521366477012634,-0.1220550537109375
1,99.9429931640625,0.17489029467105865,-0.0570068359375
1,100.00788116455078,0.14743266999721527,0.00788116455078125
1,100.05757141113281,0.09299826622009277,0.0575714111328125
1,100.07714080810547,0.018009372055530548,0.07714080810546875
1,100.05524444580078,0.0,0.05524444580078125
1,100.02339172363281,0.0,0.0233917236328125
1,99.99156188964844,0.0,-0.0084381103515625
1,99.95973205566406,0.0,-0.0402679443359375
1,99.92792510986328,0.0,-0.07207489013671875
1,99.8961181640625,0.0,-0.1038818359375
1,99.86432647705078,0.0,-0.13567352294921875
1,99.83253479003906,0.005934748332947493,-0.1674652099609375
1,99.80404663085938,0.025127911940217018,-0.195953369140625
1,99.78617095947266,0.056127168238162994,-0.21382904052734375
1,99.7854232788086,0.09447133541107178,-0.21457672119140625
1,99.8058853149414,0.1329992115497589,-0.19411468505859375
1,99.84767150878906,0.16287268698215485,-0.1523284912109375
1,99.90589904785156,0.175204336643219,-0.0941009521484375
1,99.970947265625,0.1632334291934967,-0.029052734375
1,100.02934265136719,0.12413565814495087,0.0293426513671875
1,100.0661392211914,0.06083666533231735,0.06613922119140625
1,100.06790924072266,0.0,0.06790924072265625
1,100.03605651855469,0.0,0.0360565185546875
1,100.00420379638672,0.0,0.00420379638671875
1,99.97237396240234,0.0,-0.02762603759765625
1,99.94054412841797,0.0,-0.05945587158203125
1,99.90873718261719,0.0,-0.0912628173828125
1,99.8769302368164,0.0,-0.12306976318359375
1,99.84513854980469,0.0006831884384155273,-0.1548614501953125
1,99.81372833251953,0.014610633254051208,-0.18627166748046875
1,99.79003143310547,0.04161091893911362,-0.20996856689453125
1,99.7812728881836,0.07839486747980118,-0.21872711181640625
1,99.7928237915039,0.11870576441287994,-0.20717620849609375
1,99.8266830444336,0.15406933426856995,-0.17331695556640625
1,99.88007354736328,0.17520712316036224,-0.11992645263671875
1,99.94512176513672,0.17399683594703674,-0.05487823486328125
1,100.00947570800781,0.1456555426120758,0.0094757080078125
1,100.05815124511719,0.0905628427863121,0.0581512451171875
1,100.07637023925781,0.01534048467874527,0.0763702392578125
1,100.0530014038086,0.0,0.05300140380859375
1,100.02114868164062,0.0,0.021148681640625
1,99.98931884765625,0.0,-0.01068115234375
1,99.95748901367188,0.0,-0.042510986328125
1,99.9256820678711,0.0,-0.07431793212890625
1,99.89387512207031,0.0,-0.1061248779296875
1,99.8620834350586,0.0,-0.13791656494140625
1,99.83029174804688,0.006869349163025618,-0.169708251953125
1,99.80232238769531,0.026993999257683754,-0.1976776123046875
1,99.78547668457031,0.05870547890663147,-0.2145233154296875
1,99.78616333007812,0.09733028709888458,-0.213836669921875
1,99.80821228027344,0.13554024696350098,-0.1917877197265625
1,99.85134887695312,0.16443601250648499,-0.148651123046875
1,99.91045379638672,0.17523013055324554,-0.08954620361328125
1,99.97547912597656,0.16132976114749908,-0.0245208740234375
1,100.0328598022461,0.12034981697797775,0.03285980224609375
1,100.06755065917969,0.055566295981407166,0.0675506591796875
1,100.06642150878906,0.0,0.0664215087890625
1,100.0345687866211,0.0,0.03456878662109375
1,100.00271606445312,0.0,0.002716064453125
1,99.97088623046875,0.0,-0.02911376953125
1,99.93905639648438,0.0,-0.060943603515625
1,99.9072494506836,0.0,-0.09275054931640625
1,99.87544250488281,0.0,-0.1245574951171875
1,99.8436508178711,0.0013030815171077847,-0.15634918212890625
1,99.8125991821289,0.015880007296800613,-0.18740081787109375
1,99.78961181640625,0.04334651678800583,-0.21038818359375
1,99.78179931640625,0.08029961585998535,-0.21820068359375
1,99.79443359375,0.12038466334342957,-0.20556640625
1,99.8292007446289,0.15507198870182037,-0.17079925537109375
1,99.88313293457031,0.17515748739242554,-0.1168670654296875
1,99.94818115234375,0.17267246544361115,-0.05181884765625
1,100.01185607910156,0.14306050539016724,0.0118560791015625
1,100.05911254882812,0.08698452264070511,0.059112548828125
1,100.0753402709961,0.011373616755008698,0.07534027099609375
1,100.0497817993164,0.0,0.04978179931640625
1,100.01792907714844,0.0,0.0179290771484375
1,99.98609924316406,0.0,-0.0139007568359375
1,99.95426940917969,0.0,-0.0457305908203125
1,99.9224624633789,0.0,-0.07753753662109375
1,99.89065551757812,0.0,-0.109344482421875
1,99.8588638305664,0.0,-0.14113616943359375
1,99.82707214355469,0.008210854604840279,-0.1729278564453125
1,99.79984283447266,0.029672550037503242,-0.20015716552734375
1,99.78447723388672,0.062408238649368286,-0.21552276611328125
1,99.7872085571289,0.10143718868494034,-0.21279144287109375
1,99.81151580810547,0.13919800519943237,-0.18848419189453125
1,99.85667419433594,0.16670510172843933,-0.1433258056640625
1,99.91706085205078,0.1752726137638092,-0.08293914794921875
1,99.9821548461914,0.15861889719963074,-0.01784515380859375
1,100.0379867553711,0.11486676335334778,0.03798675537109375
1,100.06964111328125,0.04796531796455383,0.06964111328125
1,100.0643081665039,0.0,0.06430816650390625
1,100.03245544433594,0.0,0.0324554443359375
1,100.00060272216797,0.0,0.00060272216796875
1,99.9687728881836,0.0,-0.03122711181640625
1,99.93694305419922,0.0,-0.06305694580078125
1,99.90513610839844,0.0,-0.0948638916015625
1,99.87334442138672,0.0,-0.12665557861328125
1,99.841552734375,0.002177281305193901,-0.158447265625
1,99.81098937988281,0.01762549951672554,-0.1890106201171875
1,99.7889633178711,0.04575696960091591,-0.21103668212890625
1,99.78247833251953,0.08297225087881088,-0.21752166748046875
1,99.79656219482422,0.12276563048362732,-0.20343780517578125
1,99.8326416015625,0.15655812621116638,-0.1673583984375
1,99.887451171875,0.17520464956760406,-0.112548828125
1,99.95249938964844,0.17092035710811615,-0.0475006103515625
1,100.01516723632812,0.1395152360200882,0.015167236328125
1,100.06047058105469,0.08207140862941742,0.0604705810546875
1,100.07400512695312,0.005910933017730713,0.074005126953125
1,100.04542541503906,0.0,0.0454254150390625
1,100.0135726928711,0.0,0.01357269287109375
1,99.98174285888672,0.0,-0.01825714111328125
1,99.94991302490234,0.0,-0.05008697509765625
1,99.91810607910156,0.0,-0.0818939208984375
1,99.88629913330078,0.0,-0.11370086669921875
1,99.85450744628906,0.0,-0.1454925537109375
1,99.82271575927734,0.010026016272604465,-0.17728424072265625
1,99.7964859008789,0.03329681232571602,-0.20351409912109375
1,99.78311920166016,0.06741917133331299,-0.21688079833984375
1,99.78863525390625,0.10699718445539474,-0.21136474609375
1,99.81600952148438,0.14414504170417786,-0.183990478515625
1,99.86393737792969,0.16976307332515717,-0.1360626220703125
1,99.92601776123047,0.17529410123825073,-0.07398223876953125
1,99.9911117553711,0.15490834414958954,-0.00888824462890625
1,100.04491424560547,0.10743637382984161,0.04491424560546875
1,100.07244873046875,0.037673287093639374,0.07244873046875
1,100.06141662597656,0.0,0.0614166259765625
1,100.0295639038086,0.0,0.02956390380859375
1,99.99773406982422,0.0,-0.00226593017578125
1,99.96590423583984,0.0,-0.03409576416015625
1,99.93409729003906,0.0,-0.0659027099609375
1,99.90229034423828,0.0,-0.09770965576171875
1,99.87049865722656,0.0,-0.1295013427734375
1,99.83870697021484,0.003363017924129963,-0.16129302978515625
1,99.80879211425781,0.019993022084236145,-0.1912078857421875
1,99.78807067871094,0.04903213679790497,-0.2119293212890625
1,99.78340911865234,0.08660836517810822,-0.21659088134765625
1,99.79951477050781,0.12600171566009521,-0.2004852294921875
1,99.83738708496094,0.15855318307876587,-0.1626129150390625
1,99.89327239990234,0.1752159148454666,-0.10672760009765625
1,99.95832061767578,0.16850611567497253,-0.04167938232421875
1,100.01963806152344,0.13468360900878906,0.0196380615234375
1,100.06224060058594,0.07539321482181549,0.0622406005859375
1,100.07205963134766,0.0,0.07205963134765625
1,100.04020690917969,0.0,0.0402069091796875
1,100.00835418701172,0.0,0.00835418701171875
1,99.97652435302734,0.0,-0.02347564697265625
1,99.94469451904297,0.0,-0.05530548095703125
1,99.91288757324219,0.0,-0.0871124267578125
1,99.8810806274414,0.0,-0.11891937255859375
1,99.84928894042969,0.0,-0.1507110595703125
1,99.81749725341797,0.012200393714010715,-0.18250274658203125
1,99.79247283935547,0.03763832524418831,-0.20752716064453125
1,99.78150177001953,0.07341834902763367,-0.21849822998046875
1,99.79032135009766,0.1136503666639328,-0.20967864990234375
1,99.82138061523438,0.15007351338863373,-0.178619384765625
1,99.87254333496094,0.1734340786933899,-0.1274566650390625
